anr,datum,Vote_Title,Keywords,swissvoteslink,anzahl,d1e1,d1e2,d1e3,d2e1,d2e2,d2e3,d3e1,d3e2,d3e3,dep,Bundesrat_Position,legislatur,Legislaturjahr,gesch_nr,entwurf_nr,curiavista-de,curiavista-fr,pa-iv,bv-pos,Nationalrat_Position,nrja,nrnein,Ständerat_Position,srja,srnein,p-evp,p-gps,p-glp,p-pda,p-sd,p-edu,p-fps,p-lega,p-kvp,p-mcg,p-ucsp,p-cvp,p-bdp,p-lps,p-ldu,p-poch,p-rep,p-eco,p-sgv,p-sbv,p-sgb,p-travs,p-sav,p-vsa,p-vpod,p-voev,p-tcs,p-vcs,p-acs,p-sbk,p-ssv,p-gem,p-kdk,p-kkjpd,p-gdk,p-ldk,p-vdk,p-sodk,p-endk,p-fdk,p-edk,p-bpuk,nr-wahl,w-fdp,w-sp,w-svp,w-mitte,w-evp,w-gps,w-glp,w-csp,w-pda,w-sd,w-edu,w-fps,w-lega,w-kvp,w-mcg,w-cvp,w-bdp,w-lps,w-ldu,w-poch,w-rep,w-ubrige,ja-lager,nein-lager,keinepar-summe,leer-summe,freigabe-summe,unbekannt-summe,neutral-summe,inserate-jaanteil,stand,Vote_Result,berecht,stimmen,Turnout_Percentage,leer,ungultig,gultig,Yes_Votes,No_Votes,Yes_Percentage,zh-stimmen,Zürich_Yes,Zürich_No,Zürich_Yes_Percentage,zh-annahme,be-stimmen,Bern_Yes,Bern_No,Bern_Yes_Percentage,be-annahme,lu-stimmen,Luzern_Yes,Luzern_No,Luzern_Yes_Percentage,lu-annahme,ur-stimmen,Uri_Yes,Uri_No,Uri_Yes_Percentage,ur-annahme,sz-stimmen,Schwyz_Yes,Schwyz_No,Schwyz_Yes_Percentage,sz-annahme,ow-stimmen,Obwalden_Yes,Obwalden_No,Obwalden_Yes_Percentage,ow-annahme,nw-stimmen,Nidwalden_Yes,Nidwalden_No,Nidwalden_Yes_Percentage,nw-annahme,gl-stimmen,Glarus_Yes,Glarus_No,Glarus_Yes_Percentage,gl-annahme,zg-stimmen,Zug_Yes,Zug_No,Zug_Yes_Percentage,zg-annahme,fr-stimmen,Freiburg_Yes,Freiburg_No,Freiburg_Yes_Percentage,fr-annahme,so-stimmen,Solothurn_Yes,Solothurn_No,Solothurn_Yes_Percentage,so-annahme,bs-stimmen,Basel-Stadt_Yes,Basel-Stadt_No,Basel-Stadt_Yes_Percentage,bs-annahme,bl-stimmen,Basel-Land_Yes,Basel-Land_No,Basel-Land_Yes_Percentage,bl-annahme,sh-stimmen,Schaffhausen_Yes,Schaffhausen_No,Schaffhausen_Yes_Percentage,sh-annahme,ar-stimmen,Appenzell Ausserrhoden_Yes,Appenzell Ausserrhoden_No,Appenzell Ausserrhoden_Yes_Percentage,ar-annahme,ai-stimmen,Appenzell Innerrhoden_Yes,Appenzell Innerrhoden_No,Appenzell Innerrhoden_Yes_Percentage,ai-annahme,sg-stimmen,St. Gallen_Yes,St. Gallen_No,St. Gallen_Yes_Percentage,sg-annahme,gr-stimmen,Graubünden_Yes,Graubünden_No,Graubünden_Yes_Percentage,gr-annahme,ag-stimmen,Aargau_Yes,Aargau_No,Aargau_Yes_Percentage,ag-annahme,tg-stimmen,Thurgau_Yes,Thurgau_No,Thurgau_Yes_Percentage,tg-annahme,ti-stimmen,Tessin_Yes,Tessin_No,Tessin_Yes_Percentage,ti-annahme,vd-stimmen,Waadt_Yes,Waadt_No,Waadt_Yes_Percentage,vd-annahme,vs-stimmen,Wallis_Yes,Wallis_No,Wallis_Yes_Percentage,vs-annahme,ne-stimmen,Neuenburg_Yes,Neuenburg_No,Neuenburg_Yes_Percentage,ne-annahme,ge-stimmen,Genf_Yes,Genf_No,Genf_Yes_Percentage,ge-annahme,ju-stimmen,Jura_Yes,Jura_No,Jura_Yes_Percentage,ju-annahme,bkresults-de,bkresults-fr,bfsdash-de,bfsdash-fr,bfsdash-en,bfsmap-de,bfsmap-fr,bfsmap-en,nach_cockpit_d,nach_cockpit_f,nach_cockpit_e
513.0,26.09.2004,"Bundesgesetz über die Erwerbsersatzordnung für Dienstleistende in Armee, Zivildienst und Zivilschutz (Erwerbsersatzgesetz, EOG)",Mutterschaftsversicherung,https://swissvotes.ch/vote/513.00,4,10,10.2,10.25,10,10.3,10.33,10,10.2,10.27,2,1,47,2003-2007,01.426,1.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20010426,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20010426,1,1,1,146,41,1,31,6,1,1,9999,1,2,1,2,2,.,9999,1,1,9999,1,9999,9999,9999,5,1,1,1,1,5,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,69.25,28.15,0.00,0.00,0.00,2.60,.,.,3,1,4814035,2590724,53.82,22600,12385,2555739.0,1417159.0,1138580.0,55.45,467772,249857,208629,54.50,1,355546,193647,158848,54.94,1,140132,61070,77062,44.21,0,12436,4294,7909,35.19,0,54013,16994,35655,32.28,0,13155,4806,8102,37.23,0,16609,6456,9760,39.81,0,13099,4448,8572,34.16,0,40757,19147,21340,47.29,0,83730,55292,27297,66.95,1,95938,43019,52325,45.12,0,68519,41862,25925,61.76,1,99369,52698,45467,53.68,1,32562,15126,16289,48.15,0,21348,8607,12610,40.57,0,5497,1468,3982,26.94,0,159321,65721,92814,41.46,0,60064,27931,30924,47.46,0,188739,83208,104322,44.37,0,75607,29627,44316,40.07,0,90433,59703,29272,67.10,1,196435,157882,36826,81.09,1,88588,52186,34826,59.98,1,60893,45048,15292,74.66,1,127291,99032,25603,79.46,1,22871,18030,4613,79.63,1,https://www.bk.admin.ch/ch/d/pore/va/20040926/det513.html,https://www.bk.admin.ch/ch/f/pore/va/20040926/det513.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/207_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/207_fr.html,.,.,.,.
514.0,28.11.2004,Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen (NFA),.,https://swissvotes.ch/vote/514.00,3,1,1.5,1.52,6,6.2,.,.,.,.,5,1,47,2003-2007,01.074,1.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20010074,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20010074,0,1,1,126,54,1,38,2,1,2,9999,2,5,1,1,1,.,9999,2,1,9999,1,9999,9999,9999,1,1,1,2,2,1,9999,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,64.63,31.81,0.00,0.00,0.96,2.60,.,.,1,1,4819855,1776714,36.86,52754,8064,1715896.0,1104565.0,611331.0,64.37,307433,179506,117215,60.50,1,249095,173863,66611,72.30,1,107304,74897,29613,71.66,1,9063,7235,1603,81.86,1,35150,14651,19408,43.02,0,9405,6380,2612,70.95,1,10869,4826,5663,46.01,0,7524,4512,2892,60.94,1,35638,5755,29573,16.29,0,52349,34530,15954,68.40,1,59001,41503,16605,71.42,1,51638,37653,12214,75.51,1,61354,37653,21965,63.16,1,27508,15671,8922,63.72,1,15815,10431,5125,67.05,1,3359,2322,977,70.38,1,98642,64749,32655,66.47,1,37029,24684,11199,68.79,1,129562,77998,47970,61.92,1,50202,33659,14350,70.11,1,61145,38379,18881,67.03,1,139122,86159,48241,64.11,1,60615,37874,20381,65.01,1,44128,26580,16122,62.25,1,91690,48195,38632,55.51,1,22074,14900,5948,71.47,1,https://www.bk.admin.ch/ch/d/pore/va/20041128/det514.html,https://www.bk.admin.ch/ch/f/pore/va/20041128/det514.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/205_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/205_fr.html,.,.,.,.
515.0,28.11.2004,Bundesbeschluss über eine neue Finanzordnung,.,https://swissvotes.ch/vote/515.00,3,6,6.2,.,6,6.1,6.12,.,.,.,5,1,47,2003-2007,02.078,1.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20020078,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20020078,0,1,1,191,0,1,43,0,1,1,9999,2,1,1,1,1,.,9999,1,1,9999,1,9999,9999,9999,1,1,1,1,1,1,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,96.71,0.70,0.00,0.00,0.00,2.60,.,.,1,1,4819855,1775770,36.84,61974,8239,1705557.0,1258895.0,446662.0,73.81,307208,228724,67592,77.19,1,249096,189010,50216,79.01,1,107357,72692,31444,69.80,1,8995,6529,2118,75.51,1,35303,18843,15278,55.22,1,9397,6254,2624,70.44,1,10853,6470,3960,62.03,1,7523,5156,2206,70.04,1,35514,17003,17955,48.64,0,52296,36577,13244,73.42,1,58974,42036,15832,72.64,1,51508,39433,9982,79.80,1,61348,43682,15932,73.27,1,27551,17264,6797,71.75,1,15856,11615,3936,74.69,1,3353,2412,857,73.78,1,98371,67683,29193,69.87,1,36884,26770,8809,75.24,1,129601,87197,38405,69.42,1,50194,34649,13061,72.62,1,61143,41917,14160,74.75,1,139072,113167,21607,83.97,1,60577,36104,20729,63.53,1,44104,29660,12530,70.30,1,91690,63925,22092,74.32,1,22002,14123,6103,69.83,1,https://www.bk.admin.ch/ch/d/pore/va/20041128/det515.html,https://www.bk.admin.ch/ch/f/pore/va/20041128/det515.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/204_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/204_fr.html,.,.,.,.
516.0,28.11.2004,Bundesgesetz über die Forschung an embryonalen Stammzellen,.,https://swissvotes.ch/vote/516.00,3,11,11.4,.,10,10.1,10.15,.,.,.,2,1,47,2003-2007,02.083,1.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20020083,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20020083,0,1,1,103,57,1,35,1,2,2,9999,5,2,2,1,1,.,9999,5,1,9999,1,9999,9999,9999,1,1,1,1,.,3,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,84.42,11.93,0.00,0.00,1.06,2.60,.,.,3,1,4819855,1785215,37.04,35058,7921,1742236.0,1156706.0,585530.0,66.39,309953,200300,101245,66.42,1,249097,150031,93249,61.67,1,107794,63866,41172,60.80,1,9073,5062,3747,57.46,1,35418,19556,14852,56.84,1,9456,5113,3961,56.35,1,10912,6395,4182,60.46,1,7531,4539,2872,61.25,1,35565,21903,13158,62.47,1,52526,36205,15161,70.48,1,59117,37466,20841,64.26,1,52038,34671,16174,68.19,1,61781,42113,18598,69.37,1,27534,15978,9469,62.79,1,16030,9596,6215,60.69,1,3364,1836,1459,55.72,1,99781,58696,40127,59.40,1,37354,22585,13872,61.95,1,131003,82602,46183,64.14,1,50513,29138,19803,59.54,1,61160,40413,19035,67.98,1,139604,114611,21996,83.90,1,60586,31799,27471,53.65,1,44233,32472,10802,75.04,1,91690,74690,13643,84.56,1,22102,15070,6243,70.71,1,https://www.bk.admin.ch/ch/d/pore/va/20041128/det516.html,https://www.bk.admin.ch/ch/f/pore/va/20041128/det516.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/203_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/203_fr.html,.,.,.,.
517.0,05.06.2005,Bundesbeschluss über die Genehmigung und die Umsetzung der bilateralen Abkommen zwischen der Schweiz und der EU über die Assoziierung an Schengen und Dublin,Teil der Bilateralen Abkommen II,https://swissvotes.ch/vote/517.00,2,2,2.2,2.22,1,3.1,3.13,10,10.3,10.32,1,1,47,2003-2007,04.063,6.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040063,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040063,0,1,1,129,60,1,36,3,1,1,9999,2,2,2,2,2,.,.,1,1,9999,1,9999,9999,9999,1,1,3,1,1,1,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,67.29,30.12,0.00,0.00,0.00,2.60,.,.,3,1,4836712,2745267,56.76,25255,15710,2704302.0,1477260.0,1227042.0,54.63,487028,280560,202580,58.07,1,358387,201633,153062,56.85,1,149512,73048,74104,49.64,0,13676,5235,8285,38.72,0,56958,21135,34371,38.08,0,14173,5706,7968,41.73,0,17606,7332,9844,42.69,0,13667,5317,8248,39.20,0,42694,22341,19515,53.38,1,93788,54678,37526,59.30,1,94395,49959,43559,53.42,1,70763,45202,24765,64.60,1,103479,59470,42574,58.28,1,34157,15353,17636,46.54,0,22686,9976,12528,44.33,0,6066,1893,4119,31.49,0,162387,75856,85740,46.94,0,66719,29217,36228,44.64,0,194078,93323,99644,48.36,0,83304,36009,45124,44.38,0,104252,39053,63507,38.08,0,217393,144962,69643,67.55,1,108198,56407,49082,53.47,1,63726,44697,18307,70.94,1,135225,83672,49304,62.92,1,25377,15226,9779,60.89,1,https://www.bk.admin.ch/ch/d/pore/va/20050605/det517.html,https://www.bk.admin.ch/ch/f/pore/va/20050605/det517.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/226_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/226_fr.html,.,.,.,.
518.0,05.06.2005,"Bundesgesetz über die eingetragene Partnerschaft gleichgeschlechtlicher Paare (Partnerschaftsgesetz, PartG)",.,https://swissvotes.ch/vote/518.00,2,1,1.6,1.64,10,10.3,10.38,1,1.6,1.62,3,1,47,2003-2007,02.090,1.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20020090,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20020090,0,1,1,112,51,1,33,5,2,1,9999,1,2,2,2,5,.,.,1,1,9999,1,9999,9999,9999,.,.,.,1,1,.,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,65.71,31.34,0.00,0.00,0.35,2.60,.,.,3,1,4836712,2739380,56.64,36110,15902,2687368.0,1559848.0,1127520.0,58.04,484963,308258,170921,64.33,1,358320,204664,147741,58.08,1,149321,84200,62251,57.49,1,13619,6461,6930,48.25,0,56846,27365,27845,49.57,0,14153,6858,6722,50.50,1,17582,9379,7700,54.92,1,13648,6874,6609,50.98,1,42606,26134,15525,62.73,1,93614,48148,43740,52.40,1,94513,55400,37979,59.33,1,70603,47794,21889,68.59,1,103132,66722,34587,65.86,1,34054,19593,13209,59.73,1,22645,11762,10679,52.41,1,6058,2487,3491,41.60,0,161605,86443,74052,53.86,1,66117,35648,28864,55.26,1,193214,113068,78190,59.12,1,83216,38566,42215,47.74,0,104238,47699,54256,46.78,0,217298,129485,84219,60.59,1,108182,46950,57825,44.81,0,63706,35931,26673,57.39,1,135225,81752,50805,61.67,1,25360,12207,12603,49.20,0,https://www.bk.admin.ch/ch/d/pore/va/20050605/det518.html,https://www.bk.admin.ch/ch/f/pore/va/20050605/det518.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/225_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/225_fr.html,.,.,.,.
519.0,25.09.2005,Bundesbeschluss über die Genehmigung und Umsetzung des Protokolls über die Ausdehnung des Freizügigkeitsabkommens auf die neuen EG-Mitgliedstaaten zwischen der Schweizerischen Eidgenossenschaft einerseits und der Europäischen Gemeinschaft und ihren Mitgliedstaaten andererseits sowie über die Genehmigung der Revision der flankierenden Massnahmen zur Personenfreizügigkeit,.,https://swissvotes.ch/vote/519.00,1,2,2.2,2.22,4,4.2,4.21,.,.,.,3,1,47,2003-2007,04.066,1.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040066,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040066,0,1,1,142,40,1,40,0,1,1,9999,1,2,2,2,2,.,.,1,1,9999,1,9999,9999,9999,1,1,1,1,1,1,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,67.99,29.42,0.00,0.00,0.00,2.60,.,.,3,1,4852272,2640930,54.43,18569,16535,2605826.0,1458686.0,1147140.0,55.98,451004,266272,181913,59.41,1,323437,193525,127646,60.26,1,140995,70956,68062,51.04,1,12038,5193,6641,43.88,0,52705,21025,30518,40.79,0,12443,5480,6515,45.69,0,16173,7318,8532,46.17,0,12658,5421,7201,42.95,0,41450,22883,18407,55.42,1,90006,52407,36317,59.07,1,88864,47745,40498,54.11,1,68245,42961,24644,63.55,1,97069,57213,38550,59.74,1,33133,16296,15568,51.14,1,21255,11340,9799,53.64,1,5406,2337,3018,43.64,0,156975,81736,74781,52.22,1,61910,30970,29772,50.99,1,202662,102535,98724,50.95,1,86986,44271,40462,52.25,1,101851,36329,64335,36.09,0,216958,140623,74167,65.47,1,109860,56779,50221,53.06,1,64008,41286,22074,65.16,1,140843,81193,58452,58.14,1,25197,14592,10323,58.57,1,https://www.bk.admin.ch/ch/d/pore/va/20050925/det519.html,https://www.bk.admin.ch/ch/f/pore/va/20050925/det519.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/223_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/223_fr.html,.,.,.,.
520.0,27.11.2005,Volksinitiative «für Lebensmittel aus gentechnikfreier Landwirtschaft»,"Gentechfrei-Initiative, Gentech-Moratorium",https://swissvotes.ch/vote/520.00,2,5,5.1,.,11,11.4,11.41,9,9.3,9.31,6,2,47,2003-2007,04.054,1.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040054,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20040054,0,2,2,92,93,2,10,35,1,1,9999,1,1,1,2,2,.,.,1,2,9999,2,9999,9999,9999,2,2,1,1,1,2,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,36.31,61.10,0.00,0.00,0.00,2.60,.,.,1,1,4860166,2052913,42.24,23046,7550,2022317.0,1125835.0,896482.0,55.67,361334,180181,176709,50.49,1,267276,151434,112039,57.48,1,113144,59565,51823,53.48,1,9384,5536,3723,59.79,1,40245,20092,19180,51.16,1,10816,5944,4510,56.86,1,12007,5999,5761,51.01,1,8122,4670,3401,57.86,1,34887,18345,16241,53.04,1,68375,39878,27168,59.48,1,66152,33656,31992,51.27,1,54180,27181,26302,50.82,1,69347,34717,33688,50.75,1,29549,16600,11464,59.15,1,16969,9545,7284,56.72,1,3897,2204,1639,57.35,1,119820,61581,57633,51.66,1,49218,28389,19749,58.97,1,151484,75445,74562,50.29,1,57435,31909,24051,57.02,1,74610,47374,26024,64.54,1,168484,104208,62180,62.63,1,85438,43683,38991,52.84,1,53601,34585,18367,65.31,1,107039,68087,37225,64.65,1,20097,15027,4776,75.88,1,https://www.bk.admin.ch/ch/d/pore/va/20051127/det520.html,https://www.bk.admin.ch/ch/f/pore/va/20051127/det520.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/221_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/221_fr.html,.,.,.,.
521.0,27.11.2005,"Bundesgesetz über die Arbeit in Industrie, Gewerbe und Handel (Arbeitsgesetz)",.,https://swissvotes.ch/vote/521.00,2,4,4.2,4.21,.,.,.,.,.,.,6,1,47,2003-2007,02.422,1.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20020422,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20020422,1,1,1,109,65,1,30,10,2,2,9999,2,2,2,1,1,.,.,2,1,9999,1,9999,9999,9999,1,1,1,2,2,1,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,61.10,36.31,0.00,0.00,0.00,2.60,.,.,3,1,4859437,2060082,42.39,18281,11068,2030733.0,1026833.0,1003900.0,50.56,362387,225269,133747,62.75,1,267285,138021,126206,52.24,1,113322,48652,63189,43.50,0,9395,3404,5871,36.70,0,40331,18375,21120,46.52,0,10837,4737,5780,45.04,0,12045,5760,6084,48.63,0,8130,3946,4127,48.88,0,35027,19000,15824,54.56,1,68466,27298,40291,40.39,0,66264,31994,33913,48.54,0,54250,31454,22058,58.78,1,69460,39152,29464,57.06,1,29556,13307,14658,47.58,0,17023,8178,8745,48.32,0,3900,1486,2361,38.63,0,120501,56945,63150,47.42,0,49098,22941,25061,47.79,0,151748,77332,73113,51.40,1,57498,23885,32361,42.47,0,74606,33382,40351,45.27,0,168890,76326,90878,45.65,0,85448,28783,54329,34.63,0,53631,24854,28159,46.88,0,107039,58118,47344,55.11,1,20132,4234,15716,21.22,0,https://www.bk.admin.ch/ch/d/pore/va/20051127/det521.html,https://www.bk.admin.ch/ch/f/pore/va/20051127/det521.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/220_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/220_fr.html,.,.,.,.
522.0,21.05.2006,Bundesbeschluss über die Neuordnung der Verfassungsbestimmungen zur Bildung,.,https://swissvotes.ch/vote/522.00,1,11,11.1,.,11,11.2,.,11,11.3,.,2,1,47,2003-2007,97.419,1.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970419,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=19970419,1,1,1,176,3,1,44,1,1,1,9999,2,5,1,1,2,2,.,1,1,9999,1,9999,9999,9999,1,1,1,1,1,1,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,95.40,1.05,0.00,0.00,0.96,2.60,.,.,1,1,4877742,1359250,27.87,21941,8193,1329116.0,1137450.0,191666.0,85.58,224330,190246,30867,86.04,1,141031,130036,9923,92.91,1,88956,74192,12677,85.41,1,7223,5306,1710,75.63,1,30050,21823,7478,74.48,1,6951,5670,1083,83.96,1,9805,7968,1511,84.06,1,8611,7254,1214,85.66,1,27550,23563,3602,86.74,1,41400,36039,4536,88.82,1,39794,36159,3393,91.42,1,34753,31175,2690,92.06,1,46626,41581,4261,90.71,1,25263,18009,4696,79.32,1,12821,10093,2552,79.82,1,2067,1214,836,59.22,1,77763,64979,12285,84.10,1,34969,27118,6079,81.69,1,89395,72139,16240,81.62,1,48012,37838,8245,82.11,1,57224,33108,22338,59.71,1,125282,113866,9927,91.98,1,47370,37873,7922,82.70,1,36592,33485,2693,92.56,1,81961,67719,11845,85.11,1,10260,8997,1063,89.43,1,https://www.bk.admin.ch/ch/d/pore/va/20060521/det522.html,https://www.bk.admin.ch/ch/f/pore/va/20060521/det522.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/316_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/316_fr.html,.,.,.,.
523.0,24.09.2006,Volksinitiative «Nationalbankgewinne für die AHV»,KOSA-Initiative,https://swissvotes.ch/vote/523.00,3,10,10.2,10.21,4,4.3,4.31,.,.,.,5,2,47,2003-2007,03.049,2.0,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030049,https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20030049,0,2,2,62,124,2,7,36,1,1,9999,1,1,2,2,1,2,.,1,2,9999,2,9999,9999,9999,2,2,2,1,1,2,9999,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,2003,17.33,23.32,26.65,.,2.27,7.43,.,0.36,0.70,0.96,1.26,0.19,0.35,.,.,14.37,.,2.19,0.00,0.00,0.00,2.60,35.40,62.01,0.00,0.00,0.00,2.60,.,.,0,0,4893738,2392149,48.88,43402,15402,2333345.0,973831.0,1359514.0,41.74,420813,167810,246325,40.52,0,310623,129022,174526,42.50,0,119735,43071,73939,36.81,0,10072,3376,6518,34.12,0,47746,15846,30591,34.12,0,11146,2705,8081,25.08,0,14290,3697,10221,26.56,0,10487,3476,6901,33.50,0,37814,12410,24983,33.19,0,85008,32772,49721,39.73,0,78436,33754,43804,43.52,0,64081,33519,29068,53.56,1,93992,41764,50047,45.49,0,31971,12803,17340,42.47,0,18953,6337,12406,33.81,0,4765,1181,3522,25.11,0,142200,55456,85461,39.35,0,57985,21412,35199,37.82,0,169799,62092,105546,37.04,0,68343,22426,43936,33.79,0,90595,50864,37548,57.53,1,198837,89596,104943,46.06,0,94934,33405,57999,36.55,0,55706,22745,31715,41.76,0,125019,61584,58368,51.34,1,22241,10708,10806,49.77,0,https://www.bk.admin.ch/ch/d/pore/va/20060924/det523.html,https://www.bk.admin.ch/ch/f/pore/va/20060924/det523.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/350_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/350_fr.html,.,.,.,.
